AÑO;MES;PRODUCTO;CATEGORIA;CCAA;PROVINCIA;ENTRADAS;VISITAS_PAGINAS;GASTO_TOTAL;PRECIO_MEDIO_ENTRADA;TRANSACCIONES
2023;12;Espectaculos;Música;Cataluña;Barcelona;114;336;793,44;6,96;90
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;4;11;24;6;2
2023;12;Espectaculos;Música;Cataluña;Barcelona;29;81;725;25;13
2023;12;Espectaculos;Música;Cataluña;Barcelona;1;3;10;10;1
2023;12;Espectaculos;Música;Cataluña;Barcelona;27;75;513,54;19,02;13
2023;12;Espectaculos;Música;Cataluña;Barcelona;1023;2857;19743,9;19,3;889
2023;12;Actividades;Actividades infantiles;Cataluña;Barcelona;149;416;576,63;3,87;44
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Barcelona;144;402;724,32;5,03;43
2023;12;Espectaculos;Música;Cataluña;Barcelona;34;95;693,6;20,4;13
2023;12;Espectaculos;Música;Castilla y León;Burgos;76;212;1176,48;15,48;36
2023;12;Espectaculos;Música;Castilla y León;Burgos;50;140;1002;20,04;14
2023;12;Espectaculos;Música;Castilla y León;Burgos;57;159;730,17;12,81;30
2023;12;Actividades;Deportes y aventuras;Extremadura;Cáceres;80;321;1075,2;13,44;73
2023;12;Espectaculos;Música;Extremadura;Cáceres;402;1123;5362,68;13,34;274
2023;12;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;13;36;65;5;5
2023;12;Espectaculos;Musicales;Extremadura;Cáceres;82;229;1713,8;20,9;34
2023;12;Espectaculos;Música;Extremadura;Cáceres;21;59;475,23;22,63;11
2023;12;Actividades;Actividades infantiles;Extremadura;Cáceres;27;75;542,97;20,11;13
2023;12;Espectaculos;Cultura, teatro y danza;Extremadura;Cáceres;82;229;1713,8;20,9;34
2023;12;Espectaculos;Música;Andalucía;Cádiz;25;70;205;8,2;16
2023;12;Espectaculos;Musicales;Andalucía;Cádiz;23;64;313,95;13,65;11
2023;12;Espectaculos;Música;Andalucía;Cádiz;534;1491;5777,88;10,82;285
2023;12;Actividades;Actividades infantiles;Andalucía;Cádiz;201;561;948,72;4,72;112
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;23;64;313,95;13,65;11
2023;12;Espectaculos;Música;Andalucía;Cádiz;113;316;1204,58;10,66;67
2023;12;Espectaculos;Música;Andalucía;Cádiz;5;14;52,6;10,52;2
2023;12;Espectaculos;Música;Andalucía;Cádiz;34;1139;455,26;13,39;22
2023;12;Espectaculos;Música;Andalucía;Cádiz;94;262;1230,46;13,09;54
2023;12;Espectaculos;Música;Andalucía;Cádiz;52;145;421,2;8,1;18
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;122;341;1039,44;8,52;61
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;208;581;4091,36;19,67;80
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Cádiz;2;6;20;10;2
2023;12;Espectaculos;Musicales;Comunitat Valenciana;Castellón/Castelló;402;1123;6146,58;15,29;110
2023;12;Espectaculos;Música;Comunitat Valenciana;Castellón/Castelló;239;667;2997,06;12,54;145
2023;12;Actividades;Actividades infantiles;Comunitat Valenciana;Castellón/Castelló;407;1137;5144,48;12,64;112
2023;12;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Castellón/Castelló;419;1170;3829,66;9,14;118
2023;12;Actividades;Deportes y aventuras;Comunitat Valenciana;Castellón/Castelló;27;475;957,69;35,47;18
2023;12;Actividades;Actividades infantiles;Comunitat Valenciana;Castellón/Castelló;27;470;957,69;35,47;18
2023;12;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Castellón/Castelló;66;184;988,02;14,97;34
2023;12;Actividades;Deportes y aventuras;Comunitat Valenciana;Castellón/Castelló;266;743;2928,66;11,01;167
2023;12;Espectaculos;Música;Castilla - La Mancha;Ciudad Real;11;31;118,91;10,81;4
2023;12;Actividades;Actividades infantiles;Castilla - La Mancha;Ciudad Real;10;28;78,6;7,86;4
2023;12;Espectaculos;Cultura, teatro y danza;Castilla - La Mancha;Ciudad Real;25;70;201;8,04;9
2023;12;Espectaculos;Música;Castilla - La Mancha;Ciudad Real;75;209;714,75;9,53;37
2023;12;Actividades;Deportes y aventuras;Castilla - La Mancha;Ciudad Real;148;413;438,08;2,96;57
2023;12;Actividades;Actividades infantiles;Castilla - La Mancha;Ciudad Real;148;413;438,08;2,96;57
2023;12;Espectaculos;Música;Andalucía;Córdoba;20;56;300;15;8
2023;12;Espectaculos;Musicales;Andalucía;Córdoba;392;1095;11583,6;29,55;143
2023;12;Espectaculos;Música;Andalucía;Córdoba;151;422;2387,31;15,81;91
2023;12;Actividades;Actividades infantiles;Andalucía;Córdoba;33;92;391,71;11,87;11
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Córdoba;792;2212;10842,48;13,69;321
2023;12;Espectaculos;Música;Galicia;A Coruña;14;39;115,5;8,25;11
2023;12;Espectaculos;Cine;Galicia;A Coruña;1;3;29,47;29,47;1
2023;12;Espectaculos;Música;Galicia;A Coruña;722;2017;7898,68;10,94;434
2023;12;Actividades;Actividades infantiles;Galicia;A Coruña;91;254;766,22;8,42;30
2023;12;Espectaculos;Cultura, teatro y danza;Galicia;A Coruña;73;204;529,25;7,25;22
2023;12;Espectaculos;Música;Galicia;A Coruña;36;101;418,68;11,63;26
2023;12;Espectaculos;Música;Galicia;A Coruña;28;78;454,44;16,23;17
2023;12;Espectaculos;Música;Galicia;A Coruña;374;1045;8538,42;22,83;275
2023;12;Espectaculos;Música;Galicia;A Coruña;272;760;3987,52;14,66;170
2023;12;Espectaculos;Música;Castilla - La Mancha;Cuenca;13;36;162,24;12,48;4
2023;12;Espectaculos;Cultura, teatro y danza;Castilla - La Mancha;Cuenca;20;56;259,2;12,96;8
2023;12;Espectaculos;Musicales;Cataluña;Girona;51;142;607,92;11,92;20
2023;12;Espectaculos;Música;Cataluña;Girona;146;408;3241,2;22,2;69
2023;12;Actividades;Actividades infantiles;Cataluña;Girona;2;6;20;10;1
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Girona;51;142;607,92;11,92;20
2023;12;Actividades;Cursos;Cataluña;Girona;3;8;1021,83;340,61;3
2023;12;Espectaculos;Música;Cataluña;Girona;192;536;3477,12;18,11;87
2023;12;Actividades;Actividades infantiles;Cataluña;Girona;135;377;3396,6;25,16;60
2023;12;Actividades;Deportes y aventuras;Cataluña;Girona;291;813;1233,84;4,24;114
2023;12;Actividades;Actividades infantiles;Cataluña;Girona;242;676;943,8;3,9;93
2023;12;Espectaculos;Música;Cataluña;Girona;214;598;2561,58;11,97;103
2023;12;Espectaculos;Música;Cataluña;Girona;95;265;5196,5;54,7;70
2023;12;Espectaculos;Música;Cataluña;Girona;785;2023;12771,95;16,27;333
2023;12;Espectaculos;Musicales;Cataluña;Girona;82;229;1443,2;17,6;26
2023;12;Espectaculos;Música;Cataluña;Girona;13;36;192,01;14,77;8
2023;12;Actividades;Actividades infantiles;Cataluña;Girona;82;229;1443,2;17,6;26
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Girona;82;229;1443,2;17,6;26
2023;12;Espectaculos;Cine;Cataluña;Girona;11;31;44;4;7
2023;12;Espectaculos;Música;Cataluña;Girona;1518;4239;31574,4;20,8;1205
2023;12;Actividades;Cursos;Cataluña;Girona;27;75;752,22;27,86;26
2023;12;Espectaculos;Música;Cataluña;Girona;6;17;30;5;3
2023;12;Espectaculos;Música;Cataluña;Girona;32;89;807,36;25,23;21
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Girona;10;55;260,7;26,07;9
2023;12;Espectaculos;Música;Andalucía;Granada;185;517;2290,3;12,38;121
2023;12;Espectaculos;Música;Andalucía;Granada;190;531;3482,7;18,33;70
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Granada;90;251;2475;27,5;31
2023;12;Espectaculos;Música;Andalucía;Granada;3;8;59,4;19,8;2
2023;12;Espectaculos;Música;Andalucía;Granada;2;6;31,96;15,98;1
2023;12;Espectaculos;Música;Andalucía;Granada;1449;4642;17054,73;11,77;816
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Granada;373;1042;2644,57;7,09;187
2023;12;Espectaculos;Música;Andalucía;Granada;78;1247;165,36;2,12;20
2023;12;Actividades;Actividades infantiles;Andalucía;Granada;56;156;140;2,5;13
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Granada;56;156;140;2,5;13
2023;12;Actividades;Deportes y aventuras;Andalucía;Granada;18;74;648,36;36,02;8
2023;12;Actividades;Actividades infantiles;Andalucía;Granada;18;77;648,36;36,02;8
2023;12;Actividades;Cursos;Andalucía;Granada;5;14;60;12;5
2023;12;Espectaculos;Música;Andalucía;Granada;133;371;3403,47;25,59;67
2023;12;Actividades;Actividades infantiles;Andalucía;Granada;28;78;288,68;10,31;13
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Granada;28;78;288,68;10,31;13
2023;12;Espectaculos;Cultura, teatro y danza;Castilla - La Mancha;Guadalajara;2272;6345;6816;3;461
2023;12;Espectaculos;Música;Castilla - La Mancha;Guadalajara;308;860;4025,56;13,07;107
2023;12;Actividades;Actividades infantiles;Castilla - La Mancha;Guadalajara;194;649;2343,52;12,08;65
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;626;1748;6303,82;10,07;185
2023;12;Espectaculos;Cultura, teatro y danza;País Vasco;Gipuzkoa;1075;3002;8911,75;8,29;326
2023;12;Actividades;Cursos;País Vasco;Gipuzkoa;3;8;21;7;1
2023;12;Espectaculos;Cine;País Vasco;Gipuzkoa;104;347;341,12;3,28;52
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;2340;6149;30630,6;13,09;1131
2023;12;Actividades;Actividades infantiles;País Vasco;Gipuzkoa;244;672;1681,16;6,89;94
2023;12;Espectaculos;Cultura, teatro y danza;País Vasco;Gipuzkoa;173;483;958,42;5,54;61
2023;12;Espectaculos;Cultura, teatro y danza;País Vasco;Gipuzkoa;190;531;982,3;5,17;94
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;20;56;400;20;12
2023;12;Espectaculos;Cine;País Vasco;Gipuzkoa;6;426;18;3;3
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;166;464;1337,96;8,06;75
2023;12;Espectaculos;Cultura, teatro y danza;País Vasco;Gipuzkoa;354;989;1890,36;5,34;134
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;15;42;240;16;7
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;42;117;750,54;17,87;20
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;2;6;20;10;1
2023;12;Espectaculos;Cine;País Vasco;Gipuzkoa;105;293;631,05;6,01;72
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;64;179;716,16;11,19;37
2023;12;Espectaculos;Música;País Vasco;Gipuzkoa;114;318;1711,14;15,01;66
2023;12;Actividades;Actividades infantiles;Andalucía;Huelva;4064;11350;19425,92;4,78;983
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Huelva;4064;11350;19425,92;4,78;983
2023;12;Espectaculos;Museo y exposiciones;Andalucía;Huelva;4064;11350;19425,92;4,78;983
2023;12;Espectaculos;Música;Aragón;Huesca;794;2217;9591,52;12,08;678
2023;12;Espectaculos;Música;Aragón;Huesca;243;679;3683,88;15,16;132
2023;12;Espectaculos;Música;Aragón;Huesca;304;849;4432,32;14,58;193
2023;12;Actividades;Actividades infantiles;Aragón;Huesca;235;656;940;4;77
2023;12;Espectaculos;Cultura, teatro y danza;Aragón;Huesca;500;1396;1960;3,92;147
2023;12;Espectaculos;Música;Andalucía;Jaén;5;14;55;11;2
2023;12;Espectaculos;Música;Andalucía;Jaén;24;67;109,92;4,58;6
2023;12;Espectaculos;Música;Andalucía;Jaén;303;846;2178,57;7,19;185
2023;12;Espectaculos;Música;Andalucía;Jaén;99;276;498,96;5,04;46
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Jaén;18;50;94,68;5,26;10
2023;12;Actividades;Cursos;Andalucía;Jaén;12;34;144,6;12,05;9
2023;12;Actividades;Actividades infantiles;Andalucía;Jaén;12;34;144,6;12,05;9
2023;12;Espectaculos;Música;Andalucía;Jaén;63;176;1605,24;25,48;30
2023;12;Actividades;Actividades infantiles;Andalucía;Jaén;63;176;1605,24;25,48;30
2023;12;Espectaculos;Musicales;Castilla y León;León;64;179;1760;27,5;19
2023;12;Espectaculos;Música;Castilla y León;León;651;1818;8567,16;13,16;344
2023;12;Actividades;Actividades infantiles;Castilla y León;León;13;36;122,98;9,46;5
2023;12;Espectaculos;Cultura, teatro y danza;Castilla y León;León;64;179;1760;27,5;19
2023;12;Espectaculos;Música;Castilla y León;León;48;134;567,84;11,83;23
2023;12;Espectaculos;Música;Castilla y León;León;27;75;2025;75;19
2023;12;Actividades;Cursos;Cataluña;Lleida;2;6;324;162;2
2023;12;Actividades;Actividades infantiles;Cataluña;Lleida;2;6;324;162;2
2023;12;Actividades;Gastronomía;Cataluña;Lleida;2;6;324;162;2
2023;12;Espectaculos;Música;Cataluña;Lleida;509;1422;12725;25;251
2023;12;Espectaculos;Música;Cataluña;Lleida;683;1907;8394,07;12,29;422
2023;12;Espectaculos;Musicales;Cataluña;Lleida;192;536;967,68;5,04;53
2023;12;Espectaculos;Música;Cataluña;Lleida;991;2768;13319,04;13,44;521
2023;12;Actividades;Actividades infantiles;Cataluña;Lleida;676;1888;3407,04;5,04;207
2023;12;Espectaculos;Cultura, teatro y danza;Cataluña;Lleida;688;1921;3460,64;5,03;212
2023;12;Espectaculos;Música;Cataluña;Lleida;424;1184;3714,24;8,76;307
2023;12;Espectaculos;Música;Cataluña;Lleida;32;89;1350,08;42,19;19
2023;12;Espectaculos;Música;La Rioja;La Rioja;203;567;2257,36;11,12;136
2023;12;Espectaculos;Música;La Rioja;La Rioja;63;176;189,63;3,01;25
2023;12;Espectaculos;Cultura, teatro y danza;La Rioja;La Rioja;36;101;109,44;3,04;13
2023;12;Espectaculos;Musicales;La Rioja;La Rioja;113;316;1844,16;16,32;27
2023;12;Espectaculos;Música;La Rioja;La Rioja;127;355;2319,02;18,26;58
2023;12;Actividades;Actividades infantiles;La Rioja;La Rioja;113;316;1844,16;16,32;27
2023;12;Espectaculos;Cultura, teatro y danza;La Rioja;La Rioja;639;1784;13291,2;20,8;213
2023;12;Espectaculos;Música;La Rioja;La Rioja;27;75;3240;120;18
2023;12;Espectaculos;Música;Galicia;Lugo;319;891;3579,18;11,22;186
2023;12;Actividades;Deportes y aventuras;Galicia;Lugo;4;11;260;65;4
2023;12;Espectaculos;Musicales;Galicia;Lugo;82;229;1332,5;16,25;30
2023;12;Actividades;Actividades infantiles;Galicia;Lugo;82;229;1332,5;16,25;30
2023;12;Espectaculos;Cultura, teatro y danza;Galicia;Lugo;82;229;1332,5;16,25;30
2023;12;Espectaculos;Conferencias;Comunidad de Madrid;Madrid;5;14;127,7;25,54;5
2023;12;Espectaculos;Musicales;Comunidad de Madrid;Madrid;51;142;644,64;12,64;25
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;318;888;3634,74;11,43;169
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;19;53;99,75;5,25;6
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;128;357;1468,16;11,47;56
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;181;274;1983,76;10,96;97
2023;12;Espectaculos;Musicales;Comunidad de Madrid;Madrid;188;525;940;5;60
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;188;525;940;5;60
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;188;525;940;5;60
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;77;215;620,62;8,06;26
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;77;215;620,62;8,06;26
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;165;461;9812,55;59,47;59
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;14;39;177,8;12,7;10
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;70;195;254,1;3,63;25
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;133;371;675,64;5,08;45
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;433;1930;5009,81;11,57;238
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;103;288;799,28;7,76;48
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;107;2008;315,65;2,95;43
2023;12;Actividades;Cursos;Comunidad de Madrid;Madrid;49;255;3487,33;71,17;38
2023;12;Espectaculos;Cine;Comunidad de Madrid;Madrid;12;33;120;10;11
2023;12;Espectaculos;Musicales;Comunidad de Madrid;Madrid;1159;3237;14475,91;12,49;285
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;26165;67541;370496,4;14,16;13994
2023;12;Actividades;Deportes y aventuras;Comunidad de Madrid;Madrid;14;431;72,94;5,21;4
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;952;3395;14241,92;14,96;390
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;3015;8250;38742,75;12,85;1218
2023;12;Espectaculos;Museo y exposiciones;Comunidad de Madrid;Madrid;7;20;70;10;2
2023;12;Actividades;Gastronomía;Comunidad de Madrid;Madrid;359;1003;5916,32;16,48;142
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;18;50;180;10;9
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;4;11;48;12;2
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;4;11;48;12;2
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;24;67;199,44;8,31;13
2023;12;Espectaculos;Musicales;Comunidad de Madrid;Madrid;23;64;232,99;10,13;7
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;23;64;232,99;10,13;7
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;23;64;232,99;10,13;7
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;67;187;1725,25;25,75;42
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;14;39;109,62;7,83;4
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;14;39;109,62;7,83;4
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;130;363;1255,8;9,66;66
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;38;107;581,4;15,3;11
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;44;123;548,24;12,46;21
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;1;3;29,9;29,9;1
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;1;3;29,9;29,9;1
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;17;47;404,94;23,82;13
2023;12;Espectaculos;Musicales;Comunidad de Madrid;Madrid;134;374;402;3;40
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;350;977;1050;3;90
2023;12;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;484;1352;1452;3;130
2023;12;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;149;416;469,35;3,15;50
2023;12;Espectaculos;Música;Comunidad de Madrid;Madrid;23;65;267,26;11,62;12
2023;12;Espectaculos;Música;Andalucía;Málaga;61;170;629,52;10,32;42
2023;12;Espectaculos;Música;Andalucía;Málaga;64;179;1032,32;16,13;30
2023;12;Espectaculos;Musicales;Andalucía;Málaga;292;815;7267,88;24,89;99
2023;12;Espectaculos;Música;Andalucía;Málaga;2210;6172;37282,7;16,87;1116
2023;12;Actividades;Actividades infantiles;Andalucía;Málaga;430;1201;3065,9;7,13;142
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Málaga;1034;2888;8820,02;8,53;387
2023;12;Espectaculos;Música;Andalucía;Málaga;106;1088;826,8;7,8;68
2023;12;Espectaculos;Cultura, teatro y danza;Andalucía;Málaga;166;464;3652;22;77
2023;12;Espectaculos;Música;Andalucía;Málaga;17;47;140,76;8,28;7
2023;12;Espectaculos;Música;Andalucía;Málaga;70;195;1347,5;19,25;36
2023;12;Espectaculos;Música;Región de Murcia;Murcia;257;718;6121,74;23,82;197
2023;12;Actividades;Cursos;Región de Murcia;Murcia;232;648;18662,08;80,44;155
2023;12;Actividades;Actividades infantiles;Región de Murcia;Murcia;281;785;2250,81;8,01;97
2023;12;Espectaculos;Cultura, teatro y danza;Región de Murcia;Murcia;281;785;2250,81;8,01;97
2023;12;Espectaculos;Música;Región de Murcia;Murcia;3;8;39,6;13,2;2
2023;12;Espectaculos;Musicales;Región de Murcia;Murcia;53;148;547,49;10,33;30
2023;12;Espectaculos;Música;Región de Murcia;Murcia;2698;19946;39498,72;14,64;1804
2023;12;Actividades;Actividades infantiles;Región de Murcia;Murcia;10;28;122,4;12,24;5
2023;12;Espectaculos;Cultura, teatro y danza;Región de Murcia;Murcia;626;1749;5496,28;8,78;268
2023;12;Espectaculos;Cultura, teatro y danza;Región de Murcia;Murcia;6;17;36;6;2
2023;12;Espectaculos;Música;Región de Murcia;Murcia;729;2036;7297,29;10,01;433
2023;12;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;808;2257;45773,2;56,65;393
2023;12;Actividades;Actividades infantiles;Comunidad Foral de Navarra;Navarra;808;2257;45773,2;56,65;393
2023;12;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;155;433;3273,6;21,12;99
2023;12;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;140;391;6652,8;47,52;86
2023;12;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;4724;12594;93251,76;19,74;2463
2023;12;Actividades;Deportes y aventuras;Comunidad Foral de Navarra;Navarra;745;2081;10511,95;14,11;334
2023;12;Actividades;Actividades infantiles;Comunidad Foral de Navarra;Navarra;182;508;2431,52;13,36;103
